id	filename	md5	size	state
e485e192-ded2-4274-b773-1f817cd6df90	TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.ascat3.gene_level_copy_number.v36.tsv	ebc2a860558c1ade6ac3a9e3aa4e828d	3447833	released
8e88d951-8151-4b4e-a494-e3d8f907ccda	TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.absolute_liftover.gene_level_copy_number.v36.tsv	f253395e7d32d793cc0cc375d875f0ba	3431177	released
ec5079b6-cfcd-42c8-bb1a-f96852e00d51	TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.ascat2.allelic_specific.seg.txt	31d7ffb5af25a771b0367544ca9e6866	13370	released
b1f6fb10-406c-440a-bf58-4ac21156930b	TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.ascat3.allelic_specific.seg.txt	f672869a7cf0e0ef6b74c7722d63ba02	7129	released
b8fb2e54-30ad-4eac-a403-c05d81d2c7c9	TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.gene_level_copy_number.v36.tsv	3ff27f60b7963739e8d3dbd7fe081ef8	3448993	released
c27e8e90-2ab5-4cc6-aa29-77da64c9a0bb	TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.ascat3.gene_level_copy_number.v36.tsv	6bf2f2cc6579e180074377b356e3e87a	3446714	released
46c798c3-a30c-44c1-bb9b-20a0534d6074	TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.ascat2.allelic_specific.seg.txt	4171c326aec06af22988821ff03bca91	41583	released
fd8eb4e3-6741-4bfc-8e7e-24bd4d68e059	TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.gene_level_copy_number.v36.tsv	0d7fb0f13d01a7217e197bf772d58e8e	3448197	released
b2b5700f-bbea-4a7b-bdeb-986e3c833c8f	TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.ascat3.allelic_specific.seg.txt	319f48ec84d2d92979d342fda76d3006	32022	released
c9cdadd6-7029-404c-96f5-6e045e13ba43	TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.absolute_liftover.gene_level_copy_number.v36.tsv	43f3a6a39b489540128dcc470f44698f	3430682	released
7e4cff89-b845-467b-bbad-dab9063143a7	TCGA-BRCA.928be25e-9343-4042-a5c0-851465def55b.absolute_liftover.gene_level_copy_number.v36.tsv	cb76d58c04006687920143a185cea4dc	3430637	released
6a4da6b5-1fe3-42f1-b387-892b504e0d3c	TCGA-BRCA.928be25e-9343-4042-a5c0-851465def55b.ascat3.gene_level_copy_number.v36.tsv	349145dfe8ede604675c155326894e3c	3446139	released
5d1279b3-d49e-4e61-b310-96bc51115627	TCGA-BRCA.928be25e-9343-4042-a5c0-851465def55b.gene_level_copy_number.v36.tsv	564117dcd4953b216e8806e4b7731e35	3447354	released
7b463df9-91b9-44db-b7d7-9c8c547579b4	TCGA-BRCA.928be25e-9343-4042-a5c0-851465def55b.ascat2.allelic_specific.seg.txt	a4cb47feee095abed10e7ef8b5cbdb4a	17376	released
fced5b63-c2d1-4000-9fa8-c046d0a40c0c	TCGA-BRCA.928be25e-9343-4042-a5c0-851465def55b.ascat3.allelic_specific.seg.txt	88a79b8b9bc6bc72ceb16f03573934b6	9115	released
1703fb25-1743-4bce-bf7f-db0653b243b4	TCGA-BRCA.6a4af154-27d5-4a5d-9d88-1f4db2dc70d8.ascat3.gene_level_copy_number.v36.tsv	65b2b291dce8bcd158516d987a73caee	3450769	released
0db8bc63-096d-4323-a28c-519e9aede456	TCGA-BRCA.6a4af154-27d5-4a5d-9d88-1f4db2dc70d8.absolute_liftover.gene_level_copy_number.v36.tsv	18a13095aef30eaf91684874f28fcfe6	3429722	released
15354d53-2c8b-4956-bf3a-34ab7ced9a2d	TCGA-BRCA.6a4af154-27d5-4a5d-9d88-1f4db2dc70d8.gene_level_copy_number.v36.tsv	00e7144ad696bdd219640569aed88876	3452080	released
e8e53f81-ac72-49ad-bdbd-8ba9724e6e15	TCGA-BRCA.6a4af154-27d5-4a5d-9d88-1f4db2dc70d8.ascat2.allelic_specific.seg.txt	db7e10a2ee63e7a75250f4384f66ac69	10490	released
266122bb-2236-4a16-b2fb-4591273fb833	TCGA-BRCA.6a4af154-27d5-4a5d-9d88-1f4db2dc70d8.ascat3.allelic_specific.seg.txt	9e056d5d944fe5f1b710644a58e4ff41	5519	released
f568ee5c-8bc3-4448-8b01-35d0bf77da62	TCGA-BRCA.64a77049-5d0c-4cc6-ba17-014e39eb7711.ascat3.gene_level_copy_number.v36.tsv	bcf0d6ebed94347460e4de77de4143f5	3446020	released
d70c399a-b6ae-4cbf-a0f9-6ce48e089e3d	TCGA-BRCA.64a77049-5d0c-4cc6-ba17-014e39eb7711.ascat3.allelic_specific.seg.txt	8495aa1ad1f1adfa92f8c0d016e636bf	5868	released
0680313b-e025-48ae-82ca-a777d41a5bde	TCGA-BRCA.64a77049-5d0c-4cc6-ba17-014e39eb7711.ascat2.allelic_specific.seg.txt	ea6289dad7a0c177da2dc1f20484ddac	10154	released
905104de-e32d-4cf6-b0d0-3206c3408ffa	TCGA-BRCA.64a77049-5d0c-4cc6-ba17-014e39eb7711.absolute_liftover.gene_level_copy_number.v36.tsv	6ab5e31b204fcbb76061559649a80093	3435746	released
f4030ffa-ab9a-43e6-89e8-9145c8360c89	TCGA-BRCA.64a77049-5d0c-4cc6-ba17-014e39eb7711.gene_level_copy_number.v36.tsv	2def052f4c96a2ee49e9f91e9bc891ab	3447313	released
67ed6166-f1dc-40a0-ac83-8e3d26f7d032	TCGA-BRCA.c73d082f-32bf-4c0f-ac42-1419b5d367be.ascat3.allelic_specific.seg.txt	5d70d7b94f0e478de4ec2f512ded603b	3577	released
2227a67a-6d49-49b9-82a4-7e03272ed978	TCGA-BRCA.c73d082f-32bf-4c0f-ac42-1419b5d367be.ascat2.allelic_specific.seg.txt	e56b597e49961087e0495fab1b887e40	8771	released
f06231ec-ceca-4218-bea2-c4b65809abe4	TCGA-BRCA.c73d082f-32bf-4c0f-ac42-1419b5d367be.gene_level_copy_number.v36.tsv	a40b41d9175231422210e90a0366e5ad	3446840	released
59d09616-0a16-4cdf-84f6-095b80f943ee	TCGA-BRCA.c73d082f-32bf-4c0f-ac42-1419b5d367be.ascat3.gene_level_copy_number.v36.tsv	657b031fc2736a6b715b130735dd984f	3445505	released
2fba7c4e-495c-4cf1-87f4-ccba08c16f49	TCGA-BRCA.11e4ced1-680d-482e-85fc-0a518c4f3e81.gene_level_copy_number.v36.tsv	1c99f696c593c582683b60d867fd1ed9	3447038	released
f1de00bb-6e7e-4f51-a301-4d1c20fc42ac	TCGA-BRCA.11e4ced1-680d-482e-85fc-0a518c4f3e81.absolute_liftover.gene_level_copy_number.v36.tsv	dae345ea1f4c7de54786ac717689ef1b	3431810	released
689f7757-33c7-499b-85f2-3eed337622f1	TCGA-BRCA.11e4ced1-680d-482e-85fc-0a518c4f3e81.ascat2.allelic_specific.seg.txt	df708cb5c92f53ed08f52c1a7930bd69	20375	released
419923e3-9dd6-4dee-b4e6-97f2cdf74fe5	TCGA-BRCA.3551b6ac-c340-4640-9bbf-fe1181e1c773.absolute_liftover.gene_level_copy_number.v36.tsv	df7f8e1f42da5fb9ce7bba7dc5b1ed49	3435029	released
db34ceff-374b-4bb3-a08d-2b04230fc8bc	TCGA-BRCA.3551b6ac-c340-4640-9bbf-fe1181e1c773.gene_level_copy_number.v36.tsv	ef9dd9f6a12659ebb5ebddc405aa06ac	3447031	released
63a40aad-9995-46dc-849c-7508b4e67dee	TCGA-BRCA.3551b6ac-c340-4640-9bbf-fe1181e1c773.ascat3.allelic_specific.seg.txt	a200a4d8bd975bcf7dcb90836a6f2aba	12203	released
f36d992b-20b4-407c-810b-8df03c2d1bcb	TCGA-BRCA.3551b6ac-c340-4640-9bbf-fe1181e1c773.ascat2.allelic_specific.seg.txt	8f12eba63a4ff68f3854192e486b4fbc	23332	released
1610f81b-d3dd-4246-9c3d-07b6db7d218b	TCGA-BRCA.3551b6ac-c340-4640-9bbf-fe1181e1c773.ascat3.gene_level_copy_number.v36.tsv	58c676ad82c9e8e27cd3f7279da8538b	3445838	released
738f7909-87e8-4c40-b4fd-97875359f7ed	TCGA-BRCA.d871dcd8-1cb2-4c05-8ecf-4e30837267ff.gene_level_copy_number.v36.tsv	761fe31eca6b68b4d0564f87f2426f03	3446861	released
94ffaf41-d94c-46a5-aa7e-d56c70251a7e	TCGA-BRCA.d871dcd8-1cb2-4c05-8ecf-4e30837267ff.ascat3.allelic_specific.seg.txt	7aa5b9f146e215a72b23b6dc4e224f98	1710	released
857a4636-d77c-427b-b670-92eb5d2edf3a	TCGA-BRCA.d871dcd8-1cb2-4c05-8ecf-4e30837267ff.ascat2.allelic_specific.seg.txt	f69b94dedd653ad0f5bc559272767d8d	5853	released
0c77f0bb-d4cb-48ee-99fa-484b33b557a5	TCGA-BRCA.d871dcd8-1cb2-4c05-8ecf-4e30837267ff.ascat3.gene_level_copy_number.v36.tsv	654d78b631390d2dda2ed2f8ba8d5199	3445505	released
4c3365e4-c651-4ad1-aa7d-9b8fb3c35881	TCGA-BRCA.d871dcd8-1cb2-4c05-8ecf-4e30837267ff.absolute_liftover.gene_level_copy_number.v36.tsv	aa2798b4fcd096010579a8f43269fbac	3436757	released
d61bd216-47ea-4eb5-979c-9fa114aa1a0b	TCGA-BRCA.c07a21d6-9aad-41c8-b3fc-ff846239c1fc.gene_level_copy_number.v36.tsv	b6119469f2c21b46d57e4d05e89b8bab	3449410	released
e039033c-6c92-44fa-a147-d8a4640851f6	TCGA-BRCA.c07a21d6-9aad-41c8-b3fc-ff846239c1fc.absolute_liftover.gene_level_copy_number.v36.tsv	c03946eae6b56dca81484fcbfc8584e6	3431894	released
0c079834-d7db-4cd6-897d-3bca2f8e7ad5	TCGA-BRCA.c07a21d6-9aad-41c8-b3fc-ff846239c1fc.ascat3.gene_level_copy_number.v36.tsv	bd2993d16bf528f9fd2c26b5ec2c568b	3448300	released
e2f6e7cd-576d-4091-8565-200679d4696b	TCGA-BRCA.c07a21d6-9aad-41c8-b3fc-ff846239c1fc.ascat3.allelic_specific.seg.txt	d8b8340282101451a2dc048317f9b7d0	9932	released
63a8e809-1d91-4def-ab58-234d3d474954	TCGA-BRCA.c07a21d6-9aad-41c8-b3fc-ff846239c1fc.ascat2.allelic_specific.seg.txt	34920677bc912f3f65329b089a2d67eb	17204	released
0a367053-c217-4f1e-a338-a0700bf4a260	TCGA-BRCA.2fb480d8-ea3c-40a7-aff7-c98eb38f0059.ascat2.allelic_specific.seg.txt	71fc5a4e29ff45da4bd65df30fb215fa	25293	released
79fe4d72-ac65-4a29-ab54-0137fef3b958	TCGA-BRCA.2fb480d8-ea3c-40a7-aff7-c98eb38f0059.ascat3.gene_level_copy_number.v36.tsv	f428be399d5dff0c3be4217d4f43322e	3447886	released
fc185229-3f8c-4053-8be2-3fd896c49e57	TCGA-BRCA.2fb480d8-ea3c-40a7-aff7-c98eb38f0059.absolute_liftover.gene_level_copy_number.v36.tsv	f67cfa0f44bbfcba4fe5df03e7244ba8	3431546	released
d9986fe0-f10b-447f-bd01-3b4c7d4cfc2f	TCGA-BRCA.2fb480d8-ea3c-40a7-aff7-c98eb38f0059.gene_level_copy_number.v36.tsv	0900b8c1beafae23284a12ccf7eba540	3451850	released
aa276b35-0a2b-4793-8cfc-f2e0ac9555fb	TCGA-BRCA.2fb480d8-ea3c-40a7-aff7-c98eb38f0059.ascat3.allelic_specific.seg.txt	e22e38bcaffb0c1ffd0f51dad240df76	16237	released
2395e974-f11a-47f6-a6c5-1bf4e800e711	TCGA-BRCA.91bb8c75-008a-4c32-84bd-fb55524a39aa.gene_level_copy_number.v36.tsv	5040fddfb7b2bc182973572ad7b3f239	3446750	released
17dde9c5-6cf1-485d-9fb0-63df1a10b7d4	TCGA-BRCA.91bb8c75-008a-4c32-84bd-fb55524a39aa.ascat3.gene_level_copy_number.v36.tsv	7ffde5c876c2625e087f2d9a9465f041	3445484	released
0eb149c6-bddd-472f-b449-7e107fa20b02	TCGA-BRCA.91bb8c75-008a-4c32-84bd-fb55524a39aa.ascat2.allelic_specific.seg.txt	5d0a8c52ecdbfe30578409e8104cb117	10257	released
10d00351-da41-4a02-bd56-637f1d119ef4	TCGA-BRCA.91bb8c75-008a-4c32-84bd-fb55524a39aa.ascat3.allelic_specific.seg.txt	a692e9c55861dfcfea7977ba76586b5a	4856	released
18edf6e4-8f92-4726-9563-056229e87cdc	TCGA-BRCA.91bb8c75-008a-4c32-84bd-fb55524a39aa.absolute_liftover.gene_level_copy_number.v36.tsv	e365a1442fd5f15dfba03a2af3005bd0	3430742	released
770d16a9-7eab-4909-9e19-ef6abb1a6528	TCGA-BRCA.f4e002a0-1f2f-4ffd-bff9-8020c931d51b.ascat3.allelic_specific.seg.txt	6f1493d5f219656a62f89340967484df	4332	released
5a21c645-5e05-4cd0-88a6-62ba17080949	TCGA-BRCA.f4e002a0-1f2f-4ffd-bff9-8020c931d51b.ascat3.gene_level_copy_number.v36.tsv	29768e4b7229b466af5ae0f5ab29f9c9	3445793	released
144d41c4-b29f-4f8a-a49a-b9a1f13a2f52	TCGA-BRCA.f4e002a0-1f2f-4ffd-bff9-8020c931d51b.absolute_liftover.gene_level_copy_number.v36.tsv	a2d80bf10430ae7c5811b39ea568de10	3432449	released
7553db90-7384-442b-bcaf-5b938f385dd8	TCGA-BRCA.f4e002a0-1f2f-4ffd-bff9-8020c931d51b.ascat2.allelic_specific.seg.txt	a8a0f2c93b650085ac1ecae37936c26d	9829	released
a5e493da-a214-4192-ba4c-7044cf4188e0	TCGA-BRCA.f4e002a0-1f2f-4ffd-bff9-8020c931d51b.gene_level_copy_number.v36.tsv	ca47b4a62c6f0f07c638eb3f01d1b7f0	3447246	released
35fd2213-75de-4216-93fb-52044a694a81	TCGA-BRCA.03b447b0-d92c-4d78-a496-fcf20be55ce5.ascat2.allelic_specific.seg.txt	830f846d0e8d512ef5e637b17a94e11a	9047	released
d2cbfbee-8811-41f3-9879-eb339008b2a1	TCGA-BRCA.03b447b0-d92c-4d78-a496-fcf20be55ce5.absolute_liftover.gene_level_copy_number.v36.tsv	ddfc640218bcc3f198d85fc09e6bd69a	3432095	released
7c493c45-57bb-4b56-b9c0-349ded112d76	TCGA-BRCA.03b447b0-d92c-4d78-a496-fcf20be55ce5.ascat3.gene_level_copy_number.v36.tsv	53355ae45457c97380b821320a081991	3445463	released
29820b74-7112-4b6c-a13a-2693ffc93b94	TCGA-BRCA.03b447b0-d92c-4d78-a496-fcf20be55ce5.ascat3.allelic_specific.seg.txt	e67af1672b3dc76a3a7dd251cd6e1a4e	6991	released
d47483e4-95e0-4713-93b2-d5a4bc9b7813	TCGA-BRCA.03b447b0-d92c-4d78-a496-fcf20be55ce5.gene_level_copy_number.v36.tsv	e14be57ec6160804fe29512dd0dd1f91	3446852	released
cbfad95d-dbf8-4688-9563-977a7fdfb4fa	TCGA-BRCA.62f32fa7-690a-4896-980a-831208a3c6ae.gene_level_copy_number.v36.tsv	f88fbacd21b66493b1cac3091db6ed4f	3447302	released
d45c4e60-dbc5-44f1-841c-d193be8730be	TCGA-BRCA.62f32fa7-690a-4896-980a-831208a3c6ae.absolute_liftover.gene_level_copy_number.v36.tsv	126878a857c3c263a665e7d81380b0f5	3437054	released
61effc69-c8aa-4368-851c-ce4a7f34e351	TCGA-BRCA.62f32fa7-690a-4896-980a-831208a3c6ae.ascat2.allelic_specific.seg.txt	6d4613e5160ab30265757fbef48566ad	5201	released
6a082522-6730-4359-923b-f05f7e6c2b70	TCGA-BRCA.62f32fa7-690a-4896-980a-831208a3c6ae.ascat3.gene_level_copy_number.v36.tsv	d4991fce0baec62ec8fe925d1cd73304	3445959	released
1972d27f-19d8-4bfa-a1dd-0552a647a915	TCGA-BRCA.62f32fa7-690a-4896-980a-831208a3c6ae.ascat3.allelic_specific.seg.txt	ec9173a605354af8a5a201b65af76a94	3252	released
4f0d45ea-4570-483d-994f-9e9b804f91ad	TCGA-BRCA.6b6c28fb-84ba-407c-9317-3fad63e9e35d.absolute_liftover.gene_level_copy_number.v36.tsv	2595774a670656fb7f05615338960370	3430250	released
f4f41eb7-de7e-4704-ac95-846b0e6192e6	TCGA-BRCA.6b6c28fb-84ba-407c-9317-3fad63e9e35d.ascat3.allelic_specific.seg.txt	7bc7e3604b973c2ef70c30b94b7d2c75	4415	released
495b2489-70ac-47a5-aa47-0739519882cb	TCGA-BRCA.6b6c28fb-84ba-407c-9317-3fad63e9e35d.ascat2.allelic_specific.seg.txt	6353ebcd6802b65079f7c621b2722c6e	10092	released
86a8d4f3-33e3-4dd4-bb1d-8261b4122fdc	TCGA-BRCA.6b6c28fb-84ba-407c-9317-3fad63e9e35d.ascat3.gene_level_copy_number.v36.tsv	7f6ec184f218424b9e759f1644b44e1a	3446227	released
5e0e9246-112f-46d6-85da-f0b78f303dea	TCGA-BRCA.74d626f8-5b32-4cc9-b86a-2ddd8fd46651.ascat3.gene_level_copy_number.v36.tsv	a2ad8fcdaf2f7ae15b366639580b2a40	3446806	released
63b6af38-5911-4bd7-902d-0eb25b2a82bf	TCGA-BRCA.74d626f8-5b32-4cc9-b86a-2ddd8fd46651.gene_level_copy_number.v36.tsv	dd5f00361bf019b1966c530eb152a56d	3447829	released
37b7132a-4e7c-43c7-af24-74333d22bf44	TCGA-BRCA.74d626f8-5b32-4cc9-b86a-2ddd8fd46651.ascat2.allelic_specific.seg.txt	1a7207c83b47c5f9e0be31bf2d7ec553	24290	released
a5a9e2e3-73cd-4e9a-a207-9308d39a2df3	TCGA-BRCA.74d626f8-5b32-4cc9-b86a-2ddd8fd46651.ascat3.allelic_specific.seg.txt	0434c2fcc45754f593fd1dd7b498b4be	7731	released
71a8a08e-e0ef-41a2-b9c5-9233d368d9d3	TCGA-BRCA.74d626f8-5b32-4cc9-b86a-2ddd8fd46651.absolute_liftover.gene_level_copy_number.v36.tsv	c1920bb2bd53f0c57f60403249d733cd	3436580	released
328a8b9b-cad3-4d1a-b107-196cff2a967c	TCGA-BRCA.f7aa01e5-56c8-4c23-94f5-c028f5b8057c.ascat3.allelic_specific.seg.txt	9ecc40fc35e57b25cfa2a8b5d8de60a0	4327	released
2c725edb-65ba-4bbd-b326-411c360d47b7	TCGA-BRCA.3b12a9e9-a268-4469-b63e-2a735e164803.ascat3.gene_level_copy_number.v36.tsv	5cb92ebfe7a1f853affc444e4c27c017	3445502	released
ef0f0c1e-8357-4a99-80fc-7e888e9ae288	TCGA-BRCA.f7aa01e5-56c8-4c23-94f5-c028f5b8057c.absolute_liftover.gene_level_copy_number.v36.tsv	4915146bf2598346fbba62cb2922484c	3433364	released
2cb5aeaa-558b-4a37-a275-30ad3df12468	TCGA-BRCA.9e0a88d5-c42a-4094-a44d-f638243a23f9.gene_level_copy_number.v36.tsv	e76ae905151199669220ba96395d7d81	3450780	released
b5d2fdae-9b83-44c1-82c0-3e09a9beb172	TCGA-BRCA.3b12a9e9-a268-4469-b63e-2a735e164803.absolute_liftover.gene_level_copy_number.v36.tsv	12fae988428eb8015d3db78b0d857aee	3432452	released
7dbd1a51-3b6c-47b9-a608-2a010e0149ca	TCGA-BRCA.9e0a88d5-c42a-4094-a44d-f638243a23f9.absolute_liftover.gene_level_copy_number.v36.tsv	a3eda014b331ae4f83f2688a27693f44	3436148	released
e1a396f6-e66e-4cc1-a415-acc545f0284c	TCGA-BRCA.6c84f85f-2dd5-452e-8658-a7844f7143ed.ascat2.allelic_specific.seg.txt	8fe2063ef42af78ecfd39a9ceae381bc	13365	released
b17818bb-47a0-4a8e-b1ac-52982aa09c56	TCGA-BRCA.3e648342-a21d-4c25-8e1f-1c1dda9b543f.absolute_liftover.gene_level_copy_number.v36.tsv	3d47173f35354551630606a5031000ea	3433094	released
cd0b7579-20a1-4ef3-be40-5256431749a0	TCGA-BRCA.3e648342-a21d-4c25-8e1f-1c1dda9b543f.gene_level_copy_number.v36.tsv	86587a4bce8e2622cd51af5b7e79b626	3446837	released
6825f41e-3f4d-4171-b331-1910ac6a818a	TCGA-BRCA.83122683-8f67-481a-92f2-f60687a83ba3.ascat3.allelic_specific.seg.txt	17e2fc30abed80d3a3362ef333b10408	21604	released
276ff717-4139-42ca-bbef-dd8408bf815d	TCGA-BRCA.5cfd5649-03c6-4919-b469-522684b6ceef.ascat3.allelic_specific.seg.txt	90f4992354b7d33f85490163eb48ddb9	2116	released
118323b7-05c2-4df8-99b2-e505c4975be9	TCGA-BRCA.cf2aac8b-1f32-4f0c-91f6-4b80c38d4419.ascat3.allelic_specific.seg.txt	bf679d773df683cbc323864b0bc659ab	24103	released
7b566194-a011-4bfa-b789-eaaa84ea50ac	TCGA-BRCA.6a9b5a0c-ce6c-4445-8316-0b25795d23d1.gene_level_copy_number.v36.tsv	9e09985cb4aace8e11a03172a4ceeb1e	3446828	released
2abff9ba-08eb-4bf9-8515-7745f94e7402	TCGA-BRCA.5cfd5649-03c6-4919-b469-522684b6ceef.ascat3.gene_level_copy_number.v36.tsv	19002f9776117c217fb386ee3fbee433	3445502	released
93cc9e56-aedd-4d87-9b0c-3809d96e26c8	TCGA-BRCA.72d21cce-e233-49e4-8277-aa1b0be0a160.ascat2.allelic_specific.seg.txt	95fe34163e8dbd87b0428a4ab155e4b3	9465	released
f803ff57-8acd-40c3-8b12-9ea258ebb78b	TCGA-BRCA.d897dae1-1649-463c-aba4-e93fae68c5e8.gene_level_copy_number.v36.tsv	6fd72f9696d5363dc1d1d48c1ddabefe	3447385	released
e603fca2-8341-4cba-8f70-4d3f17814d07	TCGA-BRCA.f65fbe35-608e-406e-bc17-881ce2cb6c23.ascat2.allelic_specific.seg.txt	782eb077dab39b6f84f0ca3f1628b80d	6599	released
5cb57592-b26c-42d4-95e7-463abca43004	TCGA-BRCA.d897dae1-1649-463c-aba4-e93fae68c5e8.ascat3.gene_level_copy_number.v36.tsv	b6fbbdf19bcdc22aa533e8dc7927754b	3447008	released
480e85e3-48e7-4a10-ab46-b6acf29a5aba	TCGA-BRCA.6a9b5a0c-ce6c-4445-8316-0b25795d23d1.ascat3.allelic_specific.seg.txt	6208ca631531f5de95bab5b506545b34	3657	released
e133a0e4-181c-4e70-947f-9b6232d6ee44	TCGA-BRCA.f65fbe35-608e-406e-bc17-881ce2cb6c23.absolute_liftover.gene_level_copy_number.v36.tsv	72a45e1b2358d2fd1d798ee34bb445fd	3432164	released
89f1c08f-23a0-4870-9338-4a7e05c272fd	TCGA-BRCA.6a9b5a0c-ce6c-4445-8316-0b25795d23d1.ascat2.allelic_specific.seg.txt	17344ae10dbf2bd665c16a46ac24dc74	8835	released
b7de3fa2-1c7c-4067-8115-045634b6ff13	TCGA-BRCA.e7f50845-3225-4f28-88ce-4a11cdd598b3.absolute_liftover.gene_level_copy_number.v36.tsv	f81550442664d6b47a9de1a9e50ffa8c	3431657	released
2f74c947-1ee2-43a5-87ec-c8451151ac53	TCGA-BRCA.cba10c3b-fd66-4fe2-8a2e-1f7066481c51.ascat3.allelic_specific.seg.txt	159f05bc17fb73470a8ef5878a0f9cfd	1848	released
b3d9bda8-2b6e-4ca5-aee4-46e2635d28d0	TCGA-BRCA.25822371-680d-4663-98ef-ebf79e6dff4d.absolute_liftover.gene_level_copy_number.v36.tsv	556040a8623ee22f1e8f5edeba4a2eff	3431711	released
0610ebc9-8304-4a4b-b2c5-5fefb4042eee	TCGA-BRCA.51c041dc-88a3-4619-82f3-29995e05c5db.ascat3.gene_level_copy_number.v36.tsv	9ef8986470e31dc7b892ad1a61d87080	3445499	released
305052e8-8874-483f-8dc2-497f1d1ba2b0	TCGA-BRCA.615b2826-7f9f-498b-8309-d4d54d598c50.ascat2.allelic_specific.seg.txt	3cb64adb341790301096d64c74f5acd7	10524	released
9660bb63-f6f7-46ef-b3cb-485ffb760415	TCGA-BRCA.faaa02ff-b4f1-4f4d-be66-1254bd2c7403.ascat3.allelic_specific.seg.txt	bbfbf8bb1f30b22cd8f8e59dbd311531	1712	released
46668f03-e2c8-4309-946c-8d9fc24d278e	TCGA-BRCA.1a387c5a-10d0-4a4b-9e5d-23184f15d70c.ascat2.allelic_specific.seg.txt	c5b896e5b8922d7391f79b559620d6f1	15526	released
a2b5580d-83db-4891-b9a4-c6af2faea049	TCGA-BRCA.c7064fcd-f96a-4977-8782-9131dfdf843e.absolute_liftover.gene_level_copy_number.v36.tsv	913810750c68473d2b85b217b756eaea	3431441	released
586e5a36-b762-4ac7-8026-2a9a8abcdde6	TCGA-BRCA.72908a86-8eb9-4a84-af76-cea3e9eed064.ascat2.allelic_specific.seg.txt	a9c6bafdbbad8867ba938a9b845a8158	5778	released
e2f3b1de-12a7-4810-bc98-b8f283d6970f	TCGA-BRCA.12f03a32-be3d-40c0-b380-b104d972a3f1.absolute_liftover.gene_level_copy_number.v36.tsv	d0d988be816055536b8d448e344258be	3430541	released
420dadad-7774-46b4-baca-3e418f8e71a7	TCGA-BRCA.12f03a32-be3d-40c0-b380-b104d972a3f1.ascat2.allelic_specific.seg.txt	cab7e74266e952f13b4705fa34ca2903	10580	released
6741ccd1-2490-4cb4-90d4-d212d6f37f6a	TCGA-BRCA.eedb1e37-42d4-42d9-987f-e52dee3150e2.absolute_liftover.gene_level_copy_number.v36.tsv	3b9e70739b14d6ee0573dfb793de9516	3432065	released
4036d176-5571-4983-9c2c-3184a9310f26	TCGA-BRCA.eedb1e37-42d4-42d9-987f-e52dee3150e2.ascat2.allelic_specific.seg.txt	e4533e293c51377c071a382376cb921e	21126	released
d41c60d8-7dd0-4a8b-b560-10574ce59efb	TCGA-BRCA.14c07825-f4cc-4d62-ad12-6a0bcc00e4b9.ascat3.allelic_specific.seg.txt	4cc0f89d284c774c98d7ece4099dff61	11126	released
aacc7d7b-f1da-4f53-9cc2-aa403fce89e6	TCGA-BRCA.eaf26eaa-106e-46e3-9963-c6185c6ec4d7.ascat3.gene_level_copy_number.v36.tsv	fb39082ef8ab239ffb967fa1ec2fc859	3448455	released
3adea103-7265-4fe0-b275-df53082e63c5	TCGA-BRCA.64cc469d-eaf1-4a4e-853e-612c931c28b6.gene_level_copy_number.v36.tsv	1eec99d6f7bcfca9669c0a09f2ce3ab1	3447227	released
e8e4b374-7517-468d-a310-fdb0bf34054e	TCGA-BRCA.a82e297d-8342-44f1-b7e8-e42872c834fa.absolute_liftover.gene_level_copy_number.v36.tsv	88793ceaa5723b66ea0791b9c0648805	3431612	released
a9fc463d-9699-4892-a60d-22d7d2385d35	TCGA-BRCA.23353deb-8af1-474e-8654-70d444529e5e.absolute_liftover.gene_level_copy_number.v36.tsv	bc76f9fdb7db57ed20384436cd6cf278	3436835	released
3e8db08b-f342-4b1c-8e0e-c2440652e3bb	TCGA-BRCA.23353deb-8af1-474e-8654-70d444529e5e.ascat2.allelic_specific.seg.txt	ad7b5f19d749f841d56b3d45b0af3c69	7687	released
bfe66100-3bf3-42bc-8974-9e17b23bd542	TCGA-BRCA.23353deb-8af1-474e-8654-70d444529e5e.ascat3.allelic_specific.seg.txt	a95c26e5a0f7c9b6081769fa5d24a383	4001	released
c0f6f5e9-2591-40b5-9ae3-0719a8c4e401	TCGA-BRCA.a82e297d-8342-44f1-b7e8-e42872c834fa.ascat2.allelic_specific.seg.txt	7103ed493195eb2e6cae2845bb7e9c67	7576	released
b736ca6e-53b4-4074-a446-4085aaf5a23b	TCGA-BRCA.768075b7-62ca-4f16-b1a6-7700c94a146b.absolute_liftover.gene_level_copy_number.v36.tsv	f31b21fa1ad374af4542255310c57d4f	3431906	released
